reward,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,deletedApp,ruleScoreABS,CurrPro_NumProbRule,avgstepTimePS,cumul_F1Score,session
157.142857142857,0,10,0,0.01,5,3.637980769,0.329411765,3
0,0,9,0,0.011597411,6,5.730519118,0.268913966,3
0,0,10,0,0.011597411,5,5.730519118,0.268913966,3
-6.7289719626168,0,10,0,0.01,8,3.957,0.451612903,3
0,0,6,0,0.011597411,3,5.730519118,0.268913966,1
0,0,6,0,0.01,3,8.390736842,0.222222222,1
0,0,6,0,0.01,4,4.34112,0.274509804,1
-34.8684210526316,0,6,0,0.01,4,3.889904762,0.301369863,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,13,0,0.011597411,4,5.730519118,0.268913966,1
102.599513489606,0,13,0,0.01,4,2.366058824,0.285714286,1
0,0,0,0,0.011522626,4,5.539802817,0.338028169,1
0,0,10,0,0.011597411,6,5.730519118,0.303797468,1
-95.6922574855184,0,10,0,0.011522626,6,4.22112,0.306666667,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,0,0.011522626,5,5.351327731,0.316666667,1
117.068307905686,0,8,2,0.011522626,5,3.989690476,0.381909548,1
0,0,7,0,0.011597411,5,5.730519118,0.268913966,1
0,0,16,0,0.011597411,6,5.730519118,0.268913966,1
-40.9731715652768,0,16,0,0.011522626,5,3.49592,0.253968254,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,1
0,0,10,0,0.011597411,5,5.730519118,0.268913966,1
45.1370567455172,0,10,0,0.011522626,8,4.729641026,0.392857143,1
0,0,5,0,0.011597411,3,5.730519118,0.268913966,1
0,0,5,0,0.01,3,11.336,0.32,1
0,0,5,5,0.01,4,11.78045324,0.213836478,1
40.7894736842106,0,5,0,0.01,4,8.137047619,0.237288136,1
0,0,0,0,0.01,4,7.844659091,0.5,1
0,0,5,0,0.011597411,4,0.002,0.458333333,1
26.9416187527642,0,5,0,0.01,4,5.9216875,0.454545455,1
0,0,0,0,0.01,4,9.820258065,0.419354839,1
0,0,10,0,0.011597411,6,5.730519118,0.371428571,1
-75.3039079709554,0,10,0,0.01,6,5.104773585,0.41322314,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,2,0.01,5,5.583054054,0.231884058,1
107.572815533981,0,8,0,0.01,5,4.162145833,0.28,2
0,0,0,0,0.01,5,3.616736842,0.526315789,2
0,0,10,0,0.011597411,6,5.730519118,0.37037037,2
-51.866028708134,0,10,6,0.011340922,5,5.363050633,0.307692308,2
0,0,9,0,0.011597411,6,5.730519118,0.268913966,2
0,0,10,0,0.011597411,5,5.730519118,0.268913966,2
45.1370567455172,0,10,0,0.011340922,8,5.730519118,0.268913966,2
0,0,0,0,0.01,3,10.42196154,0.380952381,1
0,0,4,0,0.011597411,3,0.001,0.32,1
0,0,9,0,0.011597411,4,5.730519118,0.275862069,1
1.9736842105264,0,9,0,0.01,4,7.026809524,0.333333333,1
0,0,0,3,0.01,4,12.45497034,0.207650273,1
0,0,6,0,0.011597411,4,5.730519118,0.203208556,3
0,0,6,0,0.011340922,4,10.98597368,0.206278027,3
-43.4862892525432,0,6,0,0.011340922,4,5.286368421,0.2265625,3
0,0,9,0,0.011597411,4,5.730519118,0.268913966,3
0,0,9,3,0.011340922,6,6.386035088,0.34375,3
41.7067797992984,0,9,0,0.011340922,6,5.149511111,0.37037037,3
0,0,0,0,0.011340922,4,6.111,0.461538462,4
0,0,8,0,0.011597411,5,5.730519118,0.375,5
88.9129680998612,0,8,5,0.011340922,5,7.324381818,0.376470588,5
0,0,0,0,0.011340922,5,8.4696,0.37037037,5
0,0,10,0,0.011597411,6,5.730519118,0.277777778,5
-133.796138072454,0,10,1,0.011340922,5,5.221244898,0.243902439,5
0,0,9,0,0.011597411,6,5.730519118,0.268913966,5
0,0,10,0,0.011597411,5,5.730519118,0.268913966,5
27.6796494209184,0,10,1,0.011340922,8,3.528074074,0.292134831,5
0,2,7,0,0.011597411,3,5.730519118,0.268913966,1
0,2,11,0,0.011597411,3,5.730519118,0.268913966,1
0,6,11,12,0.01,4,5.901594077,0.258660508,1
-65.1315789473684,6,11,8,0.01,4,4.153411429,0.292220114,1
0,0,0,6,0.01,4,5.190378151,0.275862069,4
0,0,6,0,0.011597411,4,5.730519118,0.263736264,4
57.2324192835028,0,6,1,0.01,4,5.5295,0.263565891,4
0,0,0,56,0.01,4,5.184517874,0.319711538,4
0,0,11,0,0.011597411,6,5.730519118,0.316666667,6
60.5205188871666,0,11,0,0.01,6,2.996166667,0.321550741,6
0,0,0,0,0.01,4,2.918745763,0.333333333,6
0,0,8,0,0.011597411,5,5.730519118,0.296296296,6
-54.5856449375868,0,8,0,0.011340922,5,3.567978495,0.253731343,6
0,0,7,0,0.011597411,5,5.730519118,0.268913966,6
0,0,7,1,0.011340922,6,3.637044444,0.382978723,6
-35.0692071086808,0,7,7,0.011340922,5,3.691318182,0.324324324,6
0,0,0,0,0.011340922,6,2.078730769,0.37037037,6
0,0,2,0,0.011597411,5,5.730519118,0.303030303,6
15.3512498323124,0,2,2,0.011340922,8,5.730519118,0.268913966,6
0,0,0,0,0.01,3,5.778,0.32,1
0,0,5,0,0.011597411,3,5.730519118,0.266666667,1
0,2,5,0,0.01,4,5.154772727,0.347826087,1
40.7894736842106,2,5,0,0.01,4,2.989222222,0.387096774,1
0,0,0,0,0.01,4,3.835909091,0.375,1
0,0,6,0,0.011597411,4,5.730519118,0.324324324,1
26.9416187527642,0,6,0,0.01,4,2.61825,0.350877193,1
0,0,10,0,0.011597411,4,5.730519118,0.268913966,1
0,0,10,0,0.01,6,4.477,0.372093023,1
-43.265073019499,0,10,0,0.01,6,3.157736842,0.419753086,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,8,0.01,5,5.763673077,0.315789474,1
75.5339805825242,0,8,0,0.01,5,3.853435897,0.357142857,1
0,0,0,0,0.01,5,4.328515152,0.545454545,1
0,0,10,0,0.011597411,6,5.730519118,0.43902439,1
-67.177033492823,0,10,1,0.01,5,4.11355814,0.453781513,1
0,0,0,2,0.01,6,4.886621053,0.30952381,1
0,0,2,0,0.011597411,5,5.730519118,0.288888889,1
-72.2622188436256,0,2,2,0.01,8,5.730519118,0.268913966,1
0,2,0,4,0.01,3,9.491247059,0.277777778,1
0,2,5,0,0.011597411,3,5.730519118,0.266666667,2
0,2,5,0,0.01,4,10.29814634,0.280701754,2
40.7894736842106,2,5,0,0.01,4,3.038789474,0.307692308,2
0,0,0,0,0.01,4,4.894944444,0.326530612,2
0,0,6,0,0.011597411,4,5.730519118,0.301886792,2
-64.655019902698,0,6,3,0.01,4,5.00054386,0.253521127,2
0,0,9,0,0.011597411,4,5.730519118,0.268913966,2
0,0,9,3,0.01,6,6.75017094,0.280991736,2
114.350983111691,0,9,3,0.01,6,5.658550725,0.326086957,2
0,0,0,0,0.01,4,6.708105263,0.461538462,2
0,0,10,0,0.011597411,5,5.730519118,0.413793103,2
-29.9497226074896,0,10,0,0.01,5,3.292941176,0.426470588,2
0,0,8,0,0.011597411,5,5.730519118,0.268913966,2
0,0,17,0,0.011597411,6,5.730519118,0.268913966,2
0.9953861927548,0,17,1,0.01,5,4.08151087,0.404494382,2
0,0,9,0,0.011597411,6,5.730519118,0.268913966,2
0,0,9,3,0.01,5,6.635280702,0.247787611,2
38.468899521531,0,9,0,0.01,8,5.730519118,0.268913966,2
0,2,0,2,0.01,3,7.018006897,0.140350877,1
0,2,0,0,0.01,3,5.6509375,0.171875,1
0,2,7,0,0.011597411,4,5.730519118,0.162962963,1
-49.3421052631578,2,7,1,0.01,4,4.274737705,0.172043011,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,13,0,0.011597411,4,5.730519118,0.268913966,1
41.4429455992922,0,13,0,0.01,4,2.987142857,0.243902439,1
0,0,9,0,0.011597411,4,5.730519118,0.268913966,1
0,0,18,0,0.011597411,6,5.730519118,0.268913966,1
-11.3241413070082,0,18,2,0.01,6,5.339478873,0.25,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,15,0.018138084,5,5.732025974,0.352542373,1
0,0,8,6,0.018138084,5,6.177177083,0.375634518,1
0,0,8,0,0.018138084,4,2.39995,0.381642512,2
0,0,8,2,0.018138084,4,9.240818182,0.385809313,2
0,0,8,3,0.018138084,4,6.217145161,0.392996109,2
-80.7766990291262,0,8,4,0.018138084,2,5.222036364,0.379254457,2
0,0,0,4,0.018138084,5,6.1173,0.376470588,2
0,0,10,0,0.011597411,6,5.730519118,0.340425532,2
0,0,10,0,0.018138084,5,9.17205,0.355932203,2
0,0,10,1,0.018138084,4,3.113210526,0.367647059,3
0,0,10,0,0.018138084,4,4.549315789,0.376623377,3
60,0,10,0,0.018138084,7,3.450935484,0.386740331,3
0,0,0,3,0.018138084,6,3.779228571,0.352941176,3
0,0,1,0,0.011597411,5,5.730519118,0.3,3
0,0,1,0,0.012450695,8,3.480017241,0.178343949,3
0,0,1,1,0.061177119,4,4.278873239,0.245614035,3
-55.1351351351352,0,1,6,0.061177119,6,5.806321429,0.362694301,3
0,0,0,0,0.01,3,10.70788235,0.5,1
0,0,4,0,0.011597411,3,0.007,0.333333333,1
0,0,4,0,0.01,4,10.46423529,0.390243902,1
40.7894736842106,0,4,0,0.01,4,7.3431,0.421052632,1
0,0,0,0,0.01,4,7.661428571,0.444444444,1
0,0,5,0,0.011597411,4,5.730519118,0.387096774,1
26.9416187527642,0,5,0,0.01,4,8.63035,0.408163265,1
0,0,9,0,0.011597411,4,5.730519118,0.268913966,1
0,0,18,0,0.011597411,6,5.730519118,0.268913966,1
22.754344456229,0,18,0,0.01,6,6.15665625,0.311111111,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,0,0.01,5,7.4148,0.45,1
-16.5568654646324,0,8,0,0.01,5,10.75147059,0.390804598,1
0,0,0,0,0.01,5,11.99253846,0.4,1
0,0,10,0,0.011597411,6,5.730519118,0.260869565,1
26.0714285714286,0,10,0,0.01,5,6.2194,0.339622642,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,1
0,0,9,0,0.01,5,13.74057895,0.307692308,1
0,0,9,0,0.01,8,5.730519118,0.268913966,1
0,0,0,0,0.01,3,8.0127,0.421052632,1
0,0,0,0,0.01,3,4.853818182,0.451612903,1
0,0,6,0,0.011597411,4,5.730519118,0.4,1
40.7894736842106,0,6,0,0.01,4,4.638571429,0.431372549,1
0,0,10,0,0.011597411,4,5.730519118,0.268913966,1
0,0,10,0,0.01,4,7.186037037,0.375,1
26.9416187527642,0,10,0,0.01,4,4.0761875,0.4,1
0,0,9,0,0.011597411,4,5.730519118,0.268913966,1
0,0,9,0,0.01,6,5.102692308,0.4,1
22.754344456229,0,9,0,0.01,6,4.21,0.434782609,1
0,0,0,0,0.01,4,5.679925926,0.428571429,1
0,0,9,0,0.011597411,5,5.730519118,0.342857143,1
0,0,9,1,0.01,5,5.893210169,0.194805195,1
0,0,9,0,0.01,2,6.394541667,0.187989556,1
-190.485436893204,0,9,3,0.01,4,3.562179487,0.205250597,1
0,0,0,0,0.01,5,3.662448276,0.344827586,1
0,0,10,0,0.011597411,6,5.730519118,0.27027027,1
0,0,10,0,0.01,5,4.695055556,0.203389831,1
0,0,10,3,0.011340922,4,3.042450704,0.19047619,1
0,0,10,1,0.011340922,5,2.732411765,0.243902439,1
92.5,0,10,1,0.011340922,7,3.087615385,0.284210526,1
0,0,0,0,0.011340922,6,2.657622222,0.042553191,1
0,0,2,0,0.011597411,5,5.730519118,0.037735849,1
0,0,2,0,0.01155063,8,3.152464286,0.216216216,1
0,0,2,0,0.01155063,6,4.538,0.229007634,1
0,0,2,1,0.01155063,3,2.007142857,0.251572327,1
0,0,2,0,0.01155063,6,2.74940625,0.227979275,1
0,0,2,0,0.01155063,6,3.711965517,0.215246637,1
0,0,2,1,0.01155063,6,2.44855102,0.215613383,1
-90.3378378378378,0,2,0,0.01155063,6,2.687035714,0.227692308,1
0,0,0,0,0.01,3,15.63966667,0.526315789,1
0,0,0,0,0.01,3,11.705875,0.5,1
0,0,5,0,0.011597411,4,0.52,0.466666667,1
-17.7631578947368,0,5,0,0.01,4,8.9069,0.444444444,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,8,1,0.01,4,6.434813725,0.234042553,1
-17.0267580716498,0,8,0,0.01,4,8.746285714,0.27972028,1
0,0,9,0,0.011597411,4,5.730519118,0.268913966,1
0,0,9,0,0.01,6,11.49192593,0.338983051,1
125.27535285959,0,9,0,0.01,6,8.789461538,0.386363636,1
0,0,0,0,0.01,4,7.637,0.4,1
0,0,8,0,0.011597411,5,5.730519118,0.333333333,1
-124.592579750347,0,8,4,0.01,5,7.984708155,0.252964427,1
0,0,0,0,0.01,5,8.669318182,0.32,1
0,0,10,0,0.011597411,6,5.730519118,0.242424242,1
28.6525974025974,0,10,2,0.01,5,6.048402299,0.265486726,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,1
0,0,10,0,0.011597411,5,5.730519118,0.268913966,1
105.454545454545,0,10,0,0.01,8,8.432527778,0.4,1
0,4,2,0,0.011340922,3,4.252943503,0.2,1
0,4,2,3,0.011340922,3,5.255519231,0.183783784,5
0,4,8,0,0.011597411,4,5.730519118,0.17989418,5
0,4,8,1,0.011340922,4,7.368864078,0.233082707,5
0,4,8,3,0.011340922,3,6.659725,0.27700831,7
0,4,8,4,0.011340922,3,6.871890411,0.278959811,7
-73.0263157894736,5,8,7,0.011522626,3,6.246710145,0.261016949,7
0,1,0,3,0.011522626,4,7.054725,0.126984127,11
0,1,6,0,0.011597411,4,5.730519118,0.119402985,12
0,1,6,0,0.011522626,4,4.39768,0.172043011,12
0,1,6,3,0.011522626,4,6.362553333,0.256880734,12
0,1,6,1,0.011522626,4,5.293765957,0.253369272,12
-16.0059422750426,1,6,0,0.011522626,4,2.582916667,0.264339152,12
0,0,0,2,0.011522626,4,5.06575,0.333333333,12
0,0,10,0,0.011597411,6,5.730519118,0.297297297,12
0,0,10,1,0.011522626,6,5.09861039,0.270676692,12
0,0,10,0,0.011522626,4,2.866783505,0.255707763,12
0,0,10,1,0.011522626,4,3.600218182,0.277153558,12
-10.9677419354838,0,10,2,0.011522626,4,2.481313253,0.276276276,12
0,0,8,0,0.011597411,4,5.730519118,0.268913966,12
0,0,8,3,0.011522626,5,4.005219178,0.253521127,12
0,0,8,3,0.011522626,5,4.103328283,0.28852459,12
0,0,8,6,0.011522626,4,2.589931034,0.256410256,12
0,0,8,0,0.011522626,4,2.545090909,0.248730964,13
0,0,8,0,0.011522626,2,3.018411765,0.272517321,13
0,0,8,0,0.011522626,4,4.391555556,0.261061947,13
0,0,8,0,0.011522626,4,3.887275,0.249097473,13
0,0,8,0,0.011522626,4,3.152076923,0.234295416,13
105.714285714286,0,8,8,0.011522626,4,4.477302564,0.224274406,13
0,0,0,1,0.011522626,4,4.841682353,0.229508197,13
0,0,0,1,0.011522626,4,4.927164384,0.201680672,13
0,0,6,0,0.011597411,4,5.730519118,0.195121951,13
0,0,6,6,0.011522626,7,3.581670588,0.195121951,13
0,0,6,5,0.011522626,7,3.818604651,0.191358025,13
-93.2142857142858,0,6,1,0.011522626,7,2.453,0.211111111,13
0,0,0,1,0.011522626,3,2.27655,0.378378378,13
0,0,9,0,0.011597411,5,5.730519118,0.318181818,13
0,0,9,2,0.011522626,4,4.318023077,0.25,13
0,0,9,2,0.011522626,4,4.393882353,0.235294118,13
0,0,9,0,0.011522626,6,3.891439024,0.240310078,13
0,0,9,1,0.011522626,6,3.07562069,0.236111111,13
0,0,9,2,0.011522626,4,4.156264151,0.259036145,13
0,0,9,0,0.011522626,6,6.416647059,0.263610315,13
0,0,9,2,0.011522626,6,4.56794186,0.240384615,13
27.5,0,9,0,0.011522626,6,2.571117647,0.262365591,13
0,2,0,8,0.01,3,6.394153285,0.216216216,1
0,2,0,0,0.01,3,10.54928,0.22556391,2
0,2,5,0,0.011597411,4,0.001,0.218978102,2
-17.7631578947368,2,5,0,0.01,4,7.303173913,0.238993711,2
0,0,8,0,0.011597411,4,5.730519118,0.268913966,2
0,0,8,2,0.01,4,9.427081081,0.243902439,2
85.4942503317116,0,8,0,0.01,4,6.982095238,0.28125,2
0,0,0,0,0.01,4,5.882176471,0.4,2
0,0,10,0,0.011597411,6,5.730519118,0.325581395,2
-67.5369176796932,0,10,0,0.01,6,5.609628571,0.35,2
0,0,0,0,0.01,4,3.858,0.5,2
0,0,8,0,0.011597411,5,5.730519118,0.4,2
88.9129680998612,0,8,0,0.01,5,8.4431,0.422535211,2
0,0,7,0,0.011597411,5,5.730519118,0.268913966,2
0,0,16,0,0.011597411,6,5.730519118,0.268913966,2
-56.2841763499658,0,16,2,0.01,5,6.19005,0.333333333,2
0,0,0,2,0.01,6,7.435710526,0.307692308,2
0,0,2,0,0.011597411,5,5.730519118,0.266666667,2
-37.6827795912892,0,2,0,0.01,8,5.222871795,0.389830508,2
0,0,6,0,0.011597411,3,5.730519118,0.268913966,1
0,0,10,0,0.011597411,3,5.730519118,0.268913966,1
0,0,10,0,0.01,4,8.067521008,0.369565217,1
-65.1315789473684,0,10,2,0.01,4,7.412246154,0.362416107,2
0,0,0,2,0.01,4,5.422346939,0.372093023,3
0,0,6,0,0.011597411,4,5.730519118,0.296296296,3
132.862671384343,0,6,1,0.01,4,5.023766667,0.298850575,3
0,0,9,0,0.011597411,4,5.730519118,0.268913966,3
0,0,9,4,0.01,6,5.988101695,0.338983051,3
-43.265073019499,0,9,0,0.01,6,7.877525,0.37037037,3
0,0,11,0,0.011597411,4,5.730519118,0.268913966,3
0,0,11,8,0.057893134,5,6.833262626,0.284122563,3
64.641123439667,0,11,0,0.057893134,5,3.690941176,0.297979798,5
0,0,0,0,0.057893134,5,4.05108,0.4,5
0,0,10,0,0.011597411,6,5.730519118,0.285714286,5
-70.6382433356116,0,10,2,0.057893134,5,4.092030303,0.319148936,5
0,0,15,0,0.011597411,6,5.730519118,0.268913966,5
0,0,16,0,0.011597411,5,5.730519118,0.268913966,6
-75.6651612037742,0,16,16,0.057893134,8,5.638638587,0.229226361,6
0,2,2,0,0.01,3,12.37287805,0.390243902,1
0,2,7,0,0.011597411,3,5.730519118,0.355555556,3
0,2,7,2,0.01,4,16.16420225,0.294117647,3
-65.1315789473684,2,7,1,0.024655882,4,3.717098361,0.291390728,3
0,0,0,0,0.024655882,4,10.80009375,0.48,3
0,0,6,0,0.011597411,4,5.730519118,0.413793103,4
132.862671384343,0,6,0,0.024655882,4,11.03451429,0.46875,4
0,0,0,1,0.024655882,4,8.286428571,0.350877193,4
0,0,10,0,0.011597411,6,5.730519118,0.307692308,4
-108.313616708819,0,10,0,0.024655882,6,7.919791667,0.339285714,4
0,0,0,0,0.024655882,4,6.660950495,0.329113924,4
0,0,10,0,0.011597411,5,5.730519118,0.279569892,6
3.7968099861304,0,10,0,0.013351755,5,10.37424865,0.302788845,7
0,0,7,0,0.011597411,5,0.148,0.268913966,7
0,0,7,2,0.013351755,6,4.750123077,0.407407407,7
136.785714285714,0,7,3,0.013351755,5,5.243258065,0.411214953,8
0,0,13,0,0.011597411,6,5.730519118,0.268913966,8
0,0,13,0,0.013351755,5,3.498645833,0.311111111,8
-6.7289719626168,0,13,0,0.013351755,8,3.572169811,0.449438202,8
0,2,0,1,0.01,3,5.109495495,0.101010101,1
0,2,4,0,0.011597411,3,5.730519118,0.096153846,1
0,2,9,0,0.011597411,4,5.730519118,0.092592593,1
1.9736842105264,2,9,0,0.01,4,3.0748,0.144,1
0,0,8,0,0.011597411,4,5.730519118,0.268913966,1
0,0,13,0,0.011597411,4,5.730519118,0.268913966,1
65.7574082264484,0,13,0,0.01,4,2.538105263,0.285714286,1
0,0,10,0,0.011597411,4,5.730519118,0.268913966,1
0,0,10,0,0.01,6,4.517075,0.307692308,1
-15.1097332136738,0,10,0,0.01,6,2.642428571,0.357142857,1
0,0,9,0,0.011597411,4,5.730519118,0.268913966,1
0,0,9,0,0.01,5,5.199363636,0.375,1
-51.0142163661582,0,9,4,0.01,5,4.204159574,0.247787611,1
0,0,11,0,0.011597411,5,5.730519118,0.268913966,1
0,0,20,0,0.011597411,6,5.730519118,0.268913966,1
-18.544941900205,0,20,0,0.011340922,5,4.8864,0.3,1
0,0,9,0,0.011597411,6,5.730519118,0.268913966,1
0,0,9,1,0.011340922,5,4.283782609,0.285714286,1
110.208827080445,0,9,0,0.011340922,8,5.730519118,0.268913966,1
0,0,5,0,0.011597411,3,5.730519118,0.268913966,1
0,0,9,0,0.011597411,3,5.730519118,0.268913966,1
0,0,9,0,0.01,4,14.12372549,0.259259259,1
40.7894736842106,0,9,0,0.01,4,5.794133333,0.314285714,2
0,0,0,0,0.01,4,8.269083333,0.428571429,2
0,0,6,0,0.011597411,4,5.730519118,0.363636364,2
-11.7138434321098,0,6,0,0.01,4,6.017636364,0.344827586,2
0,0,0,2,0.01,4,5.583625,0.310344828,2
0,0,10,0,0.011597411,6,5.730519118,0.272727273,2
61.409806641103,0,10,0,0.01,6,4.648466667,0.329896907,2
0,0,0,0,0.01,4,6.554833333,0.444444444,2
0,0,10,0,0.011597411,5,5.730519118,0.363636364,2
-61.1997226074896,0,10,0,0.01,5,9.123571429,0.266666667,2
0,0,8,0,0.011597411,5,5.730519118,0.268913966,2
0,0,8,0,0.01,6,3.513627119,0.277777778,2
-34.7402597402596,0,8,0,0.01,5,4.820409091,0.255319149,2
0,0,10,0,0.011597411,6,5.730519118,0.268913966,2
0,0,11,0,0.011597411,5,5.730519118,0.268913966,2
0.5947323704332,0,11,0,0.01,8,4.166715596,0.296296296,2
0,2,8,0,0.011597411,3,5.730519118,0.268913966,1
0,6,8,1,0.01,3,7.976182432,0.222222222,2
0,6,15,0,0.011597411,4,5.730519118,0.208,3
0,6,15,0,0.01,4,5.965346154,0.231292517,3
1.9736842105264,6,15,1,0.01,3,8.161,0.241758242,3
0,0,8,0,0.011597411,4,5.730519118,0.268913966,3
0,0,8,0,0.01,4,6.990127273,0.038461538,3
0,0,8,3,0.01,4,8.402230769,0.141843972,5
0,0,8,6,0.01,4,9.925142857,0.23943662,5
0,0,8,0,0.01,4,7.532365854,0.27672956,5
-101.973684210526,0,8,0,0.01,4,4.385266667,0.285714286,5
0,0,0,1,0.01,4,3.693086957,0.545454545,5
0,0,0,1,0.01,4,4.645846154,0.341463415,5
0,0,6,0,0.011597411,4,0.002,0.318181818,5
0,0,6,0,0.01,4,4.007576923,0.316455696,5
0,0,0,12,0.01,4,6.435083333,0.224806202,5
0,0,9,0,0.011597411,5,5.730519118,0.21969697,6
0,0,9,0,0.01,5,6.164758242,0.211764706,6
93.5714285714286,0,9,0,0.01,4,5.596,0.231182796,6
0,0,0,1,0.01,5,3.211638889,0.375,6
0,0,13,0,0.011597411,6,5.730519118,0.285714286,6
-38.2604237867396,0,13,4,0.01,5,4.415452736,0.244343891,6
0,0,11,0,0.011597411,6,5.730519118,0.268913966,6
0,0,11,0,0.01,5,5.9222,0.454545455,6
54.7824531592362,0,11,0,0.01,8,5.730519118,0.268913966,7
0,0,0,0,0.01,3,9.609829268,0.5,1
0,0,7,0,0.011597411,3,5.730519118,0.347826087,1
0,0,20,0,0.011597411,4,5.730519118,0.296296296,1
1.9736842105264,0,20,2,0.01,4,13.07473333,0.327272727,1
0,0,0,0,0.01,4,4.132507937,0.413793103,1
0,0,6,0,0.011597411,4,5.730519118,0.342857143,1
-9.87284387439199,0,6,0,0.01,4,7.919925926,0.322580645,1
0,0,12,0,0.011597411,4,5.730519118,0.268913966,1
0,0,12,3,0.01,6,4.139164384,0.384615385,1
0,0,12,11,0.01,6,11.22262644,0.226415094,1
0,0,12,9,0.01,4,7.724781081,0.228,1
-92.1008403361344,0,12,5,0.01,4,9.341899329,0.222580645,2
0,0,8,0,0.011597411,4,5.730519118,0.268913966,2
0,0,15,0,0.011597411,5,5.730519118,0.268913966,2
189.107142857143,0,15,1,0.01,5,7.967444444,0.333333333,2
0,0,7,0,0.011597411,5,5.730519118,0.268913966,2
0,0,16,0,0.011597411,6,5.730519118,0.268913966,2
0,0,16,5,0.01,5,7.780552885,0.13836478,2
0,0,16,4,0.01,4,5.651806452,0.179245283,3
0,0,16,6,0.01,7,5.650166667,0.2,3
0,0,16,12,0.01,7,3.161203822,0.191256831,3
0,0,16,0,0.011597411,7,4.981375,0.188679245,3
0,0,16,0,0.011597411,7,0.751666667,0.179028133,3
0,0,16,0,0.01,7,3.047809524,0.180048662,3
0,0,16,0,0.011597411,7,1.533666667,0.177884615,3
0,0,16,1,0.01,7,6.092236842,0.182222222,3
0,0,16,0,0.011597411,7,12.177,0.179431072,3
0,0,16,0,0.01,7,7.835417722,0.205533597,4
0,0,16,2,0.01,7,7.536035714,0.208029197,4
0,0,16,27,0.01,7,7.943981424,0.213496933,4
-189.107142857143,0,16,2,0.011551084,7,4.281973684,0.210762332,4
0,0,0,0,0.011551084,6,1.658174603,0.4,4
0,0,2,0,0.011597411,5,5.730519118,0.322580645,4
200,0,2,1,0.011551084,8,5.730519118,0.268913966,4
0,6,0,0,0.01,3,5.313319588,0.205128205,1
0,6,5,0,0.011597411,3,5.730519118,0.181818182,3
0,14,5,2,0.01,4,6.779468172,0.270408163,3
0,14,5,0,0.01,4,5.687477778,0.257928118,5
-75,14,5,1,0.01,3,4.325392857,0.268382353,5
0,0,6,0,0.011597411,4,5.730519118,0.268913966,5
0,0,6,4,0.01,4,3.935123894,0.377358491,5
0,0,6,26,0.01,4,6.374396226,0.278431373,5
0,0,12,0,0.011597411,4,5.730519118,0.275728155,7
0,0,12,0,0.01,4,2.643272727,0.284671533,7
0,0,12,0,0.01,4,6.115919355,0.282392027,7
0,0,12,0,0.011597411,4,3.052714286,0.280528053,7
0,0,12,2,0.01,4,7.443955882,0.288111888,7
44.0322580645162,0,12,1,0.01,4,4.468533333,0.291497976,7
0,0,0,0,0.01,4,2.415744186,0.526315789,7
0,0,0,16,0.01,4,5.756230392,0.19525066,7
0,0,7,0,0.011597411,4,5.730519118,0.191709845,7
-32.3289613612196,0,7,0,0.01,4,5.871875,0.220623501,7
0,0,8,0,0.011597411,4,5.730519118,0.268913966,7
0,0,8,5,0.01,5,4.491936842,0.210526316,7
123.832417582418,0,8,1,0.01,5,3.034806818,0.241666667,7
0,0,6,0,0.011597411,4,5.730519118,0.268913966,7
0,0,11,0,0.011597411,4,5.730519118,0.268913966,7
0,0,11,4,0.011340922,4,3.317616279,0.257142857,7
-160.535714285714,0,11,1,0.011340922,7,3.786708333,0.298507463,7
0,0,0,1,0.011340922,6,2.137863636,0.341463415,7
0,0,2,0,0.011597411,5,5.730519118,0.29787234,7
0,0,2,4,0.011340922,8,3.0098,0.266666667,7
0,0,2,0,0.011340922,4,2.228478261,0.292307692,7
0,0,2,1,0.011340922,6,2.031614035,0.240437158,7
0,0,2,2,0.011340922,6,3.687222222,0.24137931,7
0,0,2,0,0.011340922,6,2.4885,0.269736842,7
0,0,2,3,0.011340922,6,2.825983871,0.272980501,7
67.027027027027,0,2,0,0.011340922,6,2.813544304,0.307328605,7
0,0,5,0,0.011597411,3,5.730519118,0.268913966,1
0,0,9,0,0.011597411,3,5.730519118,0.268913966,1
0,2,9,0,0.01,4,7.41175,0.25,1
1.9736842105264,2,9,0,0.01,4,2.573809524,0.32,1
0,0,0,0,0.01,4,4.577421053,0.269230769,1
0,0,6,0,0.011597411,4,5.730519118,0.25,1
27.1019460415744,0,6,0,0.01,4,2.167230769,0.320987654,1
0,0,9,0,0.011597411,4,5.730519118,0.268913966,1
0,0,18,0,0.011597411,6,5.730519118,0.268913966,1
-28.8814554948192,0,18,1,0.01,6,2.231368421,0.257142857,1
