student,currProb,course,session,priorTutorAction,reward,Interaction,TotalTime,cumul_TotalTime,cumul_TotalPSTime,cumul_DirectProofActionCount,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_medianProbTime
011c-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0,8,37.333,37.333,0,7,113.2824938,220.7980538,67.9345
011c-F14,5.1.2.0,226-002-BARNES-F14,4,PS,0,40,80.69,118.023,80.69,38,58.20607937,172.7969031,41.78
011c-F14,5.1.3.0,226-002-BARNES-F14,4,PS,104.9555707,53,172.761,290.784,253.451,45,537.6411391,788.7727724,354.852
011c-F14,6.1.1.0,226-002-BARNES-F14,4,WE,0,10,37.891,37.891,0,9,117.483358,185.2095986,78.412
011c-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0,2,5.684,43.575,0,10,102.5303282,313.4651755,5.8105
011c-F14,6.1.3.0,226-002-BARNES-F14,4,PS,-85.52966954,102,440.464,484.039,440.464,32,457.3999871,605.6075083,303.571
011f-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,76,551.479,551.479,551.479,61,402.2476603,754.2226573,226.8775
011f-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,10,29.86,581.339,551.479,70,136.6535636,325.6199227,81.495
011f-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,6,10.65,591.989,551.479,75,522.2272823,1017.360329,124.365
011f-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.86842105,24,137.846,729.835,689.325,92,252.0669214,419.3237917,119.459
011f-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,85,723.69,723.69,723.69,77,318.9324098,568.136864,152.054
011f-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,7,16.747,740.437,723.69,83,166.3043781,514.1781711,64.568
011f-F14,2.1.3.0,226-002-BARNES-F14,1,PS,102.5995135,98,346.641,1087.078,1070.331,117,225.4508831,312.2420144,126.088
011f-F14,3.1.1.0,226-002-BARNES-F14,2,PS,0,35,321.527,321.527,321.527,34,465.9649527,877.4636507,148.718
011f-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,11,8.114,329.641,321.527,44,171.9041423,453.1682347,68.9985
011f-F14,3.1.3.0,226-002-BARNES-F14,2,PS,-15.10973321,38,265.14,594.781,586.667,80,304.7082155,374.6966858,179.1665
011f-F14,4.1.1.0,226-002-BARNES-F14,2,WE,0,9,8.023,8.023,0,8,125.7966863,260.6786393,99.6955
011f-F14,4.1.2.0,226-002-BARNES-F14,2,PS,0,36,335.839,343.862,335.839,34,213.6990389,510.6006303,63.2005
011f-F14,4.1.3.0,226-002-BARNES-F14,2,PS,-6.371359223,104,768.516,1112.378,1104.355,112,705.756679,623.5281073,506.664
011f-F14,5.1.1.0,226-002-BARNES-F14,2,PS,0,77,550.934,550.934,550.934,68,113.2824938,220.7980538,67.9345
011f-F14,5.1.2.0,226-002-BARNES-F14,2,WE,0,11,6.397,557.331,550.934,78,58.20607937,172.7969031,41.78
011f-F14,5.1.3.0,226-002-BARNES-F14,2,PS,34.41985646,49,400.38,957.711,951.314,120,537.6411391,788.7727724,354.852
011f-F14,6.1.1.0,226-002-BARNES-F14,2,PS,0,46,389.638,389.638,389.638,42,117.483358,185.2095986,78.412
011f-F14,6.1.2.0,226-002-BARNES-F14,2,WE,0,3,4.98,394.618,389.64,43,102.5303282,313.4651755,5.8105
011f-F14,6.1.3.0,226-002-BARNES-F14,2,PS,-59.36144524,121,828.185,1222.803,1217.825,148,457.3999871,605.6075083,303.571
0120-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,13,216.546,216.546,0,11,402.2476603,754.2226573,226.8775
0120-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,34,276.696,493.242,276.696,42,136.6535636,325.6199227,81.495
0120-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,7,59.388,552.63,276.696,48,522.2272823,1017.360329,124.365
0120-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-75,93,678.955,1231.585,955.651,116,252.0669214,419.3237917,119.459
0120-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,9,183.812,183.812,0,8,318.9324098,568.136864,152.054
0120-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,47,685.378,869.19,685.378,51,166.3043781,514.1781711,64.568
0120-F14,2.1.3.0,226-002-BARNES-F14,2,PS,0,38,248.791,1117.981,934.169,85,225.4508831,312.2420144,126.088
0120-F14,2.1.2.0,226-002-BARNES-F14,2,PS,84.74789916,35,542.924,1660.905,1477.093,116,166.3043781,514.1781711,64.568
0120-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0,10,44.844,44.844,0,9,465.9649527,877.4636507,148.718
0120-F14,3.1.2.0,226-002-BARNES-F14,2,PS,0,116,1010.713,1055.557,1010.713,118,171.9041423,453.1682347,68.9985
0120-F14,3.1.3.0,226-002-BARNES-F14,3,PS,42.87346006,37,230.416,1285.973,1241.129,148,304.7082155,374.6966858,179.1665
0120-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0,9,6.104,6.104,0,8,125.7966863,260.6786393,99.6955
0120-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0,10,34.955,41.059,0,17,213.6990389,510.6006303,63.2005
0120-F14,4.1.3.0,226-002-BARNES-F14,3,PS,0,69,471.678,512.737,471.678,82,705.756679,623.5281073,506.664
0120-F14,4.-1.3.1,226-002-BARNES-F14,3,PS,0,34,114.435,627.341,586.282,109,149.4590313,308.2130235,0.4285
0120-F14,4.-1.4.0,226-002-BARNES-F14,3,PS,-84.04993065,35,87.185,714.526,673.467,138,116.7323228,254.6386796,0.3955
0120-F14,5.1.1.0,226-002-BARNES-F14,3,PS,0,116,807.356,807.356,807.356,106,113.2824938,220.7980538,67.9345
0120-F14,5.1.2.0,226-002-BARNES-F14,3,WE,0,11,34.264,841.62,807.356,116,58.20607937,172.7969031,41.78
0120-F14,5.1.3.0,226-002-BARNES-F14,3,PS,35.54340396,155,746.363,1587.983,1553.719,165,537.6411391,788.7727724,354.852
0120-F14,6.1.1.0,226-002-BARNES-F14,3,WE,0,10,19.006,19.006,0,9,117.483358,185.2095986,78.412
0120-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,2,1.567,20.573,0,10,102.5303282,313.4651755,5.8105
0120-F14,6.1.3.0,226-002-BARNES-F14,3,PS,17.19357868,99,472.085,492.658,472.085,92,457.3999871,605.6075083,303.571
0121-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,8,58.362,58.362,0,7,402.2476603,754.2226573,226.8775
0121-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,30,410.567,468.929,410.567,35,136.6535636,325.6199227,81.495
0121-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,8,58.368,527.297,410.57,42,522.2272823,1017.360329,124.365
0121-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,15,86.775,614.072,497.345,56,252.0669214,419.3237917,119.459
0121-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,22,171.311,171.311,171.311,19,318.9324098,568.136864,152.054
0121-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,9,43.386,214.697,171.311,27,166.3043781,514.1781711,64.568
0121-F14,2.1.3.0,226-002-BARNES-F14,1,PS,65.75740823,14,67.686,282.383,238.997,40,225.4508831,312.2420144,126.088
0121-F14,3.1.1.0,226-002-BARNES-F14,1,WE,0,10,48.679,48.679,0,9,465.9649527,877.4636507,148.718
0121-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,10,32.515,81.194,0,18,171.9041423,453.1682347,68.9985
0121-F14,3.1.3.0,226-002-BARNES-F14,1,PS,-15.10973321,25,116.924,198.118,116.924,42,304.7082155,374.6966858,179.1665
0121-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,10,38.135,38.135,0,8,125.7966863,260.6786393,99.6955
0121-F14,4.1.2.0,226-002-BARNES-F14,1,PS,0,53,394.094,432.229,394.094,59,213.6990389,510.6006303,63.2005
0121-F14,4.1.3.0,226-002-BARNES-F14,1,PS,36.48578363,34,140.627,572.856,534.721,92,705.756679,623.5281073,506.664
0121-F14,5.1.1.0,226-002-BARNES-F14,1,WE,0,8,51.421,51.421,0,7,113.2824938,220.7980538,67.9345
0121-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,12,46.08,97.501,0,18,58.20607937,172.7969031,41.78
0121-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-84.99231032,79,795.937,893.438,795.937,92,537.6411391,788.7727724,354.852
0121-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,10,32.846,32.846,0,9,117.483358,185.2095986,78.412
0121-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,2,2.671,35.517,0,10,102.5303282,313.4651755,5.8105
0121-F14,6.1.3.0,226-002-BARNES-F14,1,PS,-14.58212226,94,712.089,747.606,712.089,94,457.3999871,605.6075083,303.571
0125-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,95,1098.296,1098.296,1098.296,84,402.2476603,754.2226573,226.8775
0125-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,30,417.509,1515.805,1515.805,109,136.6535636,325.6199227,81.495
0125-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,7,105.66,1621.465,1515.805,115,522.2272823,1017.360329,124.365
0125-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-43.42105263,37,544.863,2166.328,2060.668,145,252.0669214,419.3237917,119.459
0125-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,56,880.735,880.735,880.735,52,318.9324098,568.136864,152.054
0125-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,9,27.591,908.326,880.735,60,166.3043781,514.1781711,64.568
0125-F14,2.1.3.0,226-002-BARNES-F14,1,PS,19.55550641,25,222.537,1130.863,1103.272,82,225.4508831,312.2420144,126.088
0125-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,92,1222.673,1222.673,1222.673,87,465.9649527,877.4636507,148.718
0125-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,38.174,1260.847,1222.673,97,171.9041423,453.1682347,68.9985
0125-F14,3.1.3.0,226-002-BARNES-F14,1,PS,0,26,242.53,1503.377,1465.203,121,304.7082155,374.6966858,179.1665
0125-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0,33,365.232,1869.505,1831.331,149,361.4209625,461.5374397,173.5405
0125-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,-61.40917906,30,418.951,2288.456,2250.282,177,179.7953118,295.916315,79.2725
0125-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0,26,186.932,186.932,186.932,20,125.7966863,260.6786393,99.6955
0125-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,9,57.983,244.915,186.932,28,213.6990389,510.6006303,63.2005
0125-F14,4.1.3.0,226-002-BARNES-F14,1,PS,145.8104396,50,399.005,643.92,585.937,75,705.756679,623.5281073,506.664
0125-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,27,185.145,185.145,185.145,23,113.2824938,220.7980538,67.9345
0125-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,13,51.705,236.85,218.42,34,58.20607937,172.7969031,41.78
0125-F14,5.1.3.0,226-002-BARNES-F14,2,PS,39.46428571,3,63.578,300.428,281.998,36,537.6411391,788.7727724,354.852
0127-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,35,250.707,250.707,250.707,22,402.2476603,754.2226573,226.8775
0127-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,8,51.063,301.77,250.707,29,136.6535636,325.6199227,81.495
0127-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,26,203.886,505.656,454.593,51,522.2272823,1017.360329,124.365
0127-F14,1.0.4.0,226-002-BARNES-F14,1,PS,1.973684211,16,121.82,627.476,576.413,65,252.0669214,419.3237917,119.459
0127-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,9,21.2,21.2,0,8,318.9324098,568.136864,152.054
0127-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,6,10.581,31.781,0,13,166.3043781,514.1781711,64.568
0127-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-36.76360018,29,124.709,156.49,124.709,41,225.4508831,312.2420144,126.088
0127-F14,3.1.1.0,226-002-BARNES-F14,2,WE,0,10,5.443,5.443,0,9,465.9649527,877.4636507,148.718
0127-F14,3.1.2.0,226-002-BARNES-F14,2,WE,0,10,1.779,7.222,0,18,171.9041423,453.1682347,68.9985
0127-F14,3.1.3.0,226-002-BARNES-F14,2,PS,6.828750918,33,155.032,162.254,155.032,49,304.7082155,374.6966858,179.1665
0127-F14,4.1.1.0,226-002-BARNES-F14,2,PS,0,19,69.504,69.504,69.504,18,125.7966863,260.6786393,99.6955
0127-F14,4.1.2.0,226-002-BARNES-F14,2,WE,0,9,4.309,73.813,69.504,26,213.6990389,510.6006303,63.2005
0127-F14,4.1.3.0,226-002-BARNES-F14,2,PS,21.53259362,70,317.229,391.042,386.733,92,705.756679,623.5281073,506.664
0127-F14,5.1.1.0,226-002-BARNES-F14,2,WE,0,8,2.224,2.224,0,7,113.2824938,220.7980538,67.9345
0127-F14,5.1.2.0,226-002-BARNES-F14,2,PS,0,30,74.46,76.684,74.46,32,58.20607937,172.7969031,41.78
0127-F14,5.1.3.0,226-002-BARNES-F14,2,PS,-26.7771702,92,431.019,507.703,505.479,117,537.6411391,788.7727724,354.852
0127-F14,6.1.1.0,226-002-BARNES-F14,3,WE,0,11,14.871,14.871,0,10,117.483358,185.2095986,78.412
0127-F14,6.1.2.0,226-002-BARNES-F14,3,WE,0,2,1.051,15.922,0,11,102.5303282,313.4651755,5.8105
0127-F14,6.1.3.0,226-002-BARNES-F14,3,PS,-9.971828467,117,355.521,371.443,355.521,116,457.3999871,605.6075083,303.571
0128-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,65,561.415,561.415,561.415,38,402.2476603,754.2226573,226.8775
0128-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,13,122.684,684.099,561.415,46,136.6535636,325.6199227,81.495
0128-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,35,494.113,1178.212,1055.528,75,522.2272823,1017.360329,124.365
0128-F14,1.0.4.0,226-002-BARNES-F14,1,PS,0,22,206.092,1384.304,1261.62,90,252.0669214,419.3237917,119.459
0128-F14,1.0.3.0,226-002-BARNES-F14,1,PS,1.973684211,110,1197.739,2582.043,2459.359,187,522.2272823,1017.360329,124.365
0128-F14,2.1.1.0,226-002-BARNES-F14,1,PS,0,109,732.737,732.737,732.737,86,318.9324098,568.136864,152.054
0128-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,9,38.396,771.133,732.737,92,166.3043781,514.1781711,64.568
0128-F14,2.1.3.0,226-002-BARNES-F14,1,PS,27.10194604,26,158.029,929.162,890.766,108,225.4508831,312.2420144,126.088
0128-F14,3.-1.1.0,226-002-BARNES-F14,1,WE,0,7,62.156,62.156,0,6,361.4209625,461.5374397,173.5405
0128-F14,3.-1.2.0,226-002-BARNES-F14,1,WE,0,2,2.293,64.449,0,7,249.4642174,515.4094065,6.5115
0128-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0,38,225,289.449,225,33,163.4712059,429.9280166,0.831
0128-F14,3.-1.4.0,226-002-BARNES-F14,1,PS,-70.39431157,28,71.388,360.837,296.388,48,179.7953118,295.916315,79.2725
0128-F14,4.1.1.0,226-002-BARNES-F14,1,WE,0,10,36.457,36.457,0,9,125.7966863,260.6786393,99.6955
0128-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,8,11.211,47.668,0,16,213.6990389,510.6006303,63.2005
0128-F14,4.1.3.0,226-002-BARNES-F14,1,PS,17.03296703,205,1389.295,1436.963,1389.295,188,705.756679,623.5281073,506.664
0128-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,15,65.725,65.725,65.725,12,113.2824938,220.7980538,67.9345
0128-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,11,12.829,78.554,65.725,22,58.20607937,172.7969031,41.78
0128-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-10.83390294,208,934.97,1013.524,1000.695,206,537.6411391,788.7727724,354.852
0128-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,39,129.463,129.463,129.463,33,117.483358,185.2095986,78.412
0128-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,2,5.605,135.068,129.465,34,102.5303282,313.4651755,5.8105
0128-F14,6.1.3.0,226-002-BARNES-F14,1,PS,135.1196172,47,204.987,340.055,334.452,70,457.3999871,605.6075083,303.571
0129-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,15,37.902,37.902,0,13,402.2476603,754.2226573,226.8775
0129-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,5,6.396,44.298,0,17,136.6535636,325.6199227,81.495
0129-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,65,353.67,397.968,353.67,80,522.2272823,1017.360329,124.365
0129-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-90.78947368,222,1518.472,1916.44,1872.142,269,252.0669214,419.3237917,119.459
0129-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,11,41.028,41.028,0,10,318.9324098,568.136864,152.054
0129-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,6,3.356,44.384,0,15,166.3043781,514.1781711,64.568
0129-F14,2.1.3.0,226-002-BARNES-F14,1,PS,66.92392747,36,157.424,201.808,157.424,48,225.4508831,312.2420144,126.088
0129-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,23,260.309,260.309,260.309,23,465.9649527,877.4636507,148.718
0129-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,10.603,270.912,260.309,33,171.9041423,453.1682347,68.9985
0129-F14,3.-1.1.0,226-002-BARNES-F14,1,PS,0,41,158.265,429.217,418.614,72,361.4209625,461.5374397,173.5405
0129-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0,4,12.165,441.382,430.779,75,163.4712059,429.9280166,0.831
0129-F14,3.-1.3.0,226-002-BARNES-F14,1,PS,0,2,2.453,445.208,434.605,80,163.4712059,429.9280166,0.831
0129-F14,3.-1.4.1,226-002-BARNES-F14,1,PS,0,54,560.938,1009.969,999.366,140,56.67595699,180.8585844,0.266
0129-F14,3.-1.3.1,226-002-BARNES-F14,2,PS,0,56,163.038,1181.646,1171.043,202,80.59628723,213.5165105,0.355
0129-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,0,6,37.821,1219.467,1208.864,208,179.7953118,295.916315,79.2725
0129-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,0,9,147.088,1368.07,1357.467,222,179.7953118,295.916315,79.2725
0129-F14,3.-1.4.1,226-002-BARNES-F14,2,PS,0,23,357.193,1725.263,1714.66,239,56.67595699,180.8585844,0.266
0129-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,0,10,138.574,1863.837,1853.234,248,179.7953118,295.916315,79.2725
0129-F14,3.-1.4.1,226-002-BARNES-F14,2,PS,0,79,281.933,2145.77,2135.167,315,56.67595699,180.8585844,0.266
0129-F14,3.-1.4.0,226-002-BARNES-F14,2,PS,13.31609567,4,5.737,2152.55,2141.947,320,179.7953118,295.916315,79.2725
012a-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,18,101.848,101.848,0,14,402.2476603,754.2226573,226.8775
012a-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,73,337.046,438.894,337.046,70,136.6535636,325.6199227,81.495
012a-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,115,1042.651,1481.545,1379.697,172,522.2272823,1017.360329,124.365
012a-F14,1.0.4.0,226-002-BARNES-F14,1,PS,0,25,101.963,1583.508,1481.66,174,252.0669214,419.3237917,119.459
012a-F14,1.0.3.0,226-002-BARNES-F14,1,PS,1.973684211,196,944.433,2527.941,2426.093,338,522.2272823,1017.360329,124.365
012a-F14,2.-1.1.0,226-002-BARNES-F14,2,PS,0,14,96.281,96.281,96.281,12,154.0761296,265.0543796,94.894
012a-F14,2.-1.2.0,226-002-BARNES-F14,3,WE,0,9,45.025,141.306,96.281,18,297.9796538,570.0559347,44.1755
012a-F14,2.-1.3.0,226-002-BARNES-F14,3,WE,0,6,1.946,143.252,96.281,23,124.3393485,263.0643007,27.37
012a-F14,2.-1.4.0,226-002-BARNES-F14,3,PS,-3.909168081,25,167.634,310.886,263.915,39,128.7970288,170.0369627,75.365
012a-F14,3.1.1.0,226-002-BARNES-F14,3,WE,0,10,12.184,12.184,0,9,465.9649527,877.4636507,148.718
012a-F14,3.1.2.0,226-002-BARNES-F14,3,WE,0,10,3.983,16.167,0,18,171.9041423,453.1682347,68.9985
012a-F14,3.1.3.0,226-002-BARNES-F14,3,PS,-40.58878797,152,617.788,633.955,617.788,21,304.7082155,374.6966858,179.1665
012a-F14,4.1.1.0,226-002-BARNES-F14,3,WE,0,9,5.967,5.967,0,8,125.7966863,260.6786393,99.6955
012a-F14,4.1.2.0,226-002-BARNES-F14,3,WE,0,8,1.465,7.432,0,15,213.6990389,510.6006303,63.2005
012a-F14,4.1.3.0,226-002-BARNES-F14,3,PS,53.05998613,228,1242.796,1250.228,1242.796,44,705.756679,623.5281073,506.664
012a-F14,5.1.1.0,226-002-BARNES-F14,4,WE,0,12,25.012,25.012,0,11,113.2824938,220.7980538,67.9345
012a-F14,5.1.2.0,226-002-BARNES-F14,4,PS,0,98,443.476,468.488,443.476,16,58.20607937,172.7969031,41.78
012a-F14,5.1.3.0,226-002-BARNES-F14,4,PS,-31.30126452,160,1147.411,1615.899,1590.887,125,537.6411391,788.7727724,354.852
012a-F14,6.1.1.0,226-002-BARNES-F14,4,PS,0,193,680.93,680.93,680.93,67,117.483358,185.2095986,78.412
012a-F14,6.1.2.0,226-002-BARNES-F14,4,WE,0,3,3.086,684.016,680.93,69,102.5303282,313.4651755,5.8105
012a-F14,6.1.3.0,226-002-BARNES-F14,4,PS,92.54125117,89,301.832,985.848,982.762,70,457.3999871,605.6075083,303.571
012b-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0,6,27.08,27.08,0,5,402.2476603,754.2226573,226.8775
012b-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,5,1.266,28.346,0,9,136.6535636,325.6199227,81.495
012b-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0,32,318.443,346.789,318.443,34,522.2272823,1017.360329,124.365
012b-F14,1.0.4.0,226-002-BARNES-F14,1,PS,-34.86842105,19,122.042,468.831,440.485,51,252.0669214,419.3237917,119.459
012b-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,13,25.176,25.176,0,10,318.9324098,568.136864,152.054
012b-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0,31,318.219,343.395,318.219,33,166.3043781,514.1781711,64.568
012b-F14,2.1.3.0,226-002-BARNES-F14,1,PS,0.078505086,37,111.177,454.572,429.396,65,225.4508831,312.2420144,126.088
012b-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,45,142.358,142.358,142.358,39,465.9649527,877.4636507,148.718
012b-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,5.972,148.33,142.358,49,171.9041423,453.1682347,68.9985
012b-F14,3.1.3.0,226-002-BARNES-F14,1,PS,59.25593538,42,101.706,250.036,244.064,75,304.7082155,374.6966858,179.1665
012b-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0,33,143.576,143.576,143.576,30,125.7966863,260.6786393,99.6955
012b-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,9,3.444,147.02,143.576,38,213.6990389,510.6006303,63.2005
012b-F14,4.1.3.0,226-002-BARNES-F14,1,PS,0,221,1349.291,1496.311,1492.867,214,705.756679,623.5281073,506.664
012b-F14,4.-1.3.0,226-002-BARNES-F14,1,PS,0,92,468.773,1965.084,1961.64,283,145.8050802,307.6657482,1.499
012b-F14,4.-1.4.0,226-002-BARNES-F14,1,PS,-18.7517337,28,135.379,2100.463,2097.019,310,116.7323228,254.6386796,0.3955
012b-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,17,101.643,101.643,101.643,16,113.2824938,220.7980538,67.9345
012b-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,11,3.672,105.315,101.643,26,58.20607937,172.7969031,41.78
012b-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-22.65208476,112,377.295,482.61,478.938,27,537.6411391,788.7727724,354.852
012b-F14,6.1.1.0,226-002-BARNES-F14,1,PS,0,14,75.184,75.184,75.184,14,117.483358,185.2095986,78.412
012b-F14,6.1.2.0,226-002-BARNES-F14,1,WE,0,3,4.718,79.902,75.184,16,102.5303282,313.4651755,5.8105
012b-F14,6.1.3.0,226-002-BARNES-F14,1,PS,27.03125699,68,283.322,363.224,358.506,72,457.3999871,605.6075083,303.571
012c-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,72,502.325,502.325,502.325,60,402.2476603,754.2226573,226.8775
012c-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0,28,159.698,662.023,662.023,84,136.6535636,325.6199227,81.495
012c-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,9,107.302,769.325,662.023,92,522.2272823,1017.360329,124.365
012c-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.78947368,15,59.175,828.5,721.198,104,252.0669214,419.3237917,119.459
012c-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0,15,127.262,127.262,0,12,318.9324098,568.136864,152.054
012c-F14,2.1.2.0,226-002-BARNES-F14,1,WE,0,9,83.818,211.08,0,20,166.3043781,514.1781711,64.568
012c-F14,2.1.3.0,226-002-BARNES-F14,1,PS,-67.17602831,42,164.62,375.7,164.62,57,225.4508831,312.2420144,126.088
012c-F14,3.1.1.0,226-002-BARNES-F14,1,PS,0,62,383.982,383.982,383.982,51,465.9649527,877.4636507,148.718
012c-F14,3.1.2.0,226-002-BARNES-F14,1,WE,0,11,62.016,445.998,383.982,61,171.9041423,453.1682347,68.9985
012c-F14,3.1.3.0,226-002-BARNES-F14,1,PS,50.85257404,38,114.431,560.429,498.413,95,304.7082155,374.6966858,179.1665
012c-F14,4.1.1.0,226-002-BARNES-F14,1,PS,0,38,185.218,185.218,185.218,30,125.7966863,260.6786393,99.6955
012c-F14,4.1.2.0,226-002-BARNES-F14,1,WE,0,9,40.557,225.775,185.218,38,213.6990389,510.6006303,63.2005
012c-F14,4.1.3.0,226-002-BARNES-F14,1,PS,-26.43030513,134,806.106,1031.881,991.324,158,705.756679,623.5281073,506.664
012c-F14,5.1.1.0,226-002-BARNES-F14,1,PS,0,28,267.693,267.693,267.693,28,113.2824938,220.7980538,67.9345
012c-F14,5.1.2.0,226-002-BARNES-F14,1,WE,0,11,56.706,324.399,267.693,38,58.20607937,172.7969031,41.78
012c-F14,5.1.3.0,226-002-BARNES-F14,1,PS,-14.97351333,81,407.596,731.995,675.289,113,537.6411391,788.7727724,354.852
012c-F14,6.1.1.0,226-002-BARNES-F14,1,WE,0,10,18.664,18.664,0,9,117.483358,185.2095986,78.412
012c-F14,6.1.2.0,226-002-BARNES-F14,1,PS,0,184,1130.161,1148.825,1130.161,181,102.5303282,313.4651755,5.8105
012c-F14,6.1.3.0,226-002-BARNES-F14,1,PS,73.76022895,109,518.034,1666.859,1648.195,281,457.3999871,605.6075083,303.571
012d-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0,685,2978.506,2978.506,2978.506,566,402.2476603,754.2226573,226.8775
012d-F14,1.0.2.0,226-002-BARNES-F14,1,WE,0,11,78.708,3057.214,2978.506,573,136.6535636,325.6199227,81.495
012d-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0,6,0.798,3058.012,2978.506,578,522.2272823,1017.360329,124.365
