student,currProb,course,session,priorTutorAction,reward,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8
0109-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,1
0109-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,2
0109-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-14.59330144,1,0,2,0,3,0,0,1
0109-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,1,1,1,0,2
0109-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,1,0,1,0,1
0109-F14,6.1.3.0,226-001-BARNES-F14,2,PS,96.36900237,1,1,2,1,3,1,1,0
010d-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,0,2,1,1,1,3,0,3
010d-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,3,0,2
010d-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,2,2,3,1,3,3,0,2
010d-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,3,2,3,1,3,3,0,2
010d-F14,1.0.4.0,226-001-BARNES-F14,3,PS,40.78947368,3,0,1,1,1,3,0,0
010d-F14,2.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,3
010d-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,3
010d-F14,2.1.3.0,226-001-BARNES-F14,3,PS,-48.68863335,0,0,1,3,1,0,0,0
010d-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,2
010d-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,3
010d-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0.32634413,0,0,1,3,2,0,0,1
010d-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,0,0,1,1,1,0,0,3
010d-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,0,0,3
010d-F14,4.1.3.0,226-001-BARNES-F14,3,PS,107.5728155,1,0,1,3,1,0,0,0
010d-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,3,0,1,0,1
010d-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,2,0,1,0,2
010d-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-109.2822967,1,2,3,2,3,3,0,1
010d-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,1,1,3,1,2,1,0,2
010d-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,1,1,0,3,0,1,0,1
010d-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-37.6335912,3,2,3,3,3,1,0,0
010e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,1,1,0,3
010e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,2
010e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,2,3,3,3,3,0,2
010e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,3,1,2,3,1,2,0,0
010e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,1,0,3,1,3,0,0,3
010e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,1,1,0,3,0,0,0,3
010e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-28.36023883,1,0,2,3,2,0,0,0
010e-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,2,2,3,1,3,1,0,2
010e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,2,1,0,1,1,1,0,3
010e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,50.85257404,3,0,2,1,3,1,0,1
010e-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,3
010e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,3
010e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,36.06969487,1,0,3,0,3,0,0,0
010e-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,1
010e-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0,1,0,2,0,2,0,0,2
010e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,39.46428571,1,0,1,0,2,0,0,1
010e-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,2
010e-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,0,1,0,0,0,1,0,1
010e-F14,6.1.3.0,226-001-BARNES-F14,2,PS,0,1,0,2,0,2,0,0,0
0110-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,2,3,1,1,3,0,3
0110-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,2,1,1,1,3,0,2
0110-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,0,3,0,2
0110-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,2,1,1,1,1,3,0,0
0110-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,1,2,3,1,2,3,0,3
0110-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,0,3,0,3
0110-F14,2.1.3.0,226-001-BARNES-F14,1,PS,65.75740823,1,1,1,1,1,3,0,0
0110-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,1,1,2,1,2,1,0,2
0110-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,0,1,0,3
0110-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.75434446,1,0,1,1,2,0,0,1
0110-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,0,0,1,1,1,0,0,3
0110-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,0,0,3
0110-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-114.7711512,3,2,3,0,3,3,0,0
0110-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,1,2,2,1,1,3,0,1
0110-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,3,0,2
0110-F14,5.1.3.0,226-001-BARNES-F14,1,PS,72.41968558,1,2,3,0,2,3,0,1
0110-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
0110-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,1
0110-F14,6.1.3.0,226-001-BARNES-F14,1,PS,23.64172964,1,0,2,0,2,0,0,0
0116-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,2,2,3,1,3,3,0,3
0116-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,2,1,0,1,0,3,0,2
0116-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,2,1,0,1,0,3,0,2
0116-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,2,0,1,1,1,3,0,0
0116-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,3
0116-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,3
0116-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-25.83923043,1,1,2,0,2,1,0,0
0116-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,1,1,2,1,2,0,0,2
0116-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,0,0,3
0116-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-20.6004732,2,2,3,0,3,2,0,1
0116-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,3,1,3,0,0,3
0116-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,0,0,3
0116-F14,4.1.3.0,226-001-BARNES-F14,1,PS,118.3945908,2,0,3,0,3,0,0,0
0116-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,1
0116-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
0116-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.07142857,0,0,1,0,2,0,0,1
0116-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
0116-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0,1,0,3,0,3,0,0,1
0116-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,1,0,1,0,2,0,0,0
0118-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,3,1,0,3
0118-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,3,0,0,2
0118-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,2,0,3,1,3,0,0,2
0118-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.973684211,2,0,1,1,2,0,0,0
0118-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0118-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0,1,0,2,3,3,0,0,3
0118-F14,2.1.3.0,226-001-BARNES-F14,1,PS,65.75740823,1,0,1,3,2,0,0,0
0118-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,2,0,3,1,3,0,0,2
0118-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,2,1,0,0,0,0,0,3
0118-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-102.488374,2,0,2,0,3,0,0,1
0118-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,3,0,0,3
0118-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,1,0,0,3
0118-F14,4.1.3.0,226-001-BARNES-F14,1,PS,45.29299584,1,0,3,0,3,0,0,0
0118-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,0,0,1,1,2,0,0,1
0118-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,2,0,0,0,2
0118-F14,5.1.3.0,226-001-BARNES-F14,1,PS,50.99538619,1,0,1,2,2,0,0,1
0118-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,3,1,3,0,0,2
0118-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,0,0,1
0118-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-27.13857711,2,0,2,0,3,0,0,0
011b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,2,2,1,0,3
011b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,2
011b-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,2
011b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,3,0,1,1,1,3,0,0
011b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,1,2,2,1,1,3,0,3
011b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,0,0,3,0,3
011b-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,2,0,0,2
011b-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0,1,0,1,1,2,0,0,3
011b-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,1,0,1,1,2,0,0,1
011b-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,1,2,2,1,1,3,0,3
011b-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,3,0,3,0,3
011b-F14,4.1.3.0,226-001-BARNES-F14,1,PS,36.48578363,2,2,3,3,2,3,0,0
011b-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,1
011b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
011b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-94.56168831,1,1,3,0,3,1,0,1
011b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,2
011b-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0,2,1,3,3,3,1,0,1
011b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,98.72557349,2,0,2,3,2,0,0,0
011d-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,3
011d-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,3,1,3,1,3,1,0,2
011d-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,3,1,0,3,1,1,0,2
011d-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-82.89473684,3,2,3,3,3,3,0,0
011d-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,2,0,1,0,3
011d-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0,1,2,3,2,2,3,0,3
011d-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0,2,2,3,2,1,3,0,0
011d-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0,2,2,2,2,1,3,0,1
011d-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0,3,2,3,2,1,3,0,0
011d-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0,3,2,3,2,2,3,0,1
011d-F14,2.-1.4.0,226-001-BARNES-F14,3,PS,0,3,1,3,2,2,3,0,0
011d-F14,2.-1.2.0,226-001-BARNES-F14,3,PS,0,3,2,3,2,3,3,0,1
011d-F14,2.-1.2.1,226-001-BARNES-F14,3,PS,0,3,1,3,2,3,3,0,0
011d-F14,2.-1.3.0,226-001-BARNES-F14,5,PS,0,3,1,3,2,3,3,0,1
011d-F14,2.-1.2.0,226-001-BARNES-F14,5,PS,0,3,0,1,2,0,3,0,1
011d-F14,2.-1.2.0,226-001-BARNES-F14,5,PS,0,3,0,1,2,0,3,0,1
011d-F14,2.-1.2.1,226-001-BARNES-F14,5,PS,0,3,2,3,2,3,3,0,0
011d-F14,2.-1.2.1,226-001-BARNES-F14,5,PS,-6.137521222,3,2,3,2,2,3,0,0
0123-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,2,2,1,0,3
0123-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,2
0123-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,2
0123-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,3,2,3,1,2,3,0,0
0123-F14,1.0.3.0,226-001-BARNES-F14,2,PS,1.973684211,3,2,3,1,3,3,0,2
0123-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0,0,1,0,1,1,1,0,3
0123-F14,2.1.2.0,226-001-BARNES-F14,3,PS,0,1,1,3,1,2,1,0,3
0123-F14,2.1.3.0,226-001-BARNES-F14,3,PS,65.75740823,1,0,1,1,1,1,0,0
0123-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,1,0,1,0,2
0123-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0,1,0,2,1,2,0,0,3
0123-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-43.26507302,1,0,2,1,2,0,0,1
0123-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,0,0,1,0,3
0123-F14,4.1.2.0,226-001-BARNES-F14,3,PS,0,1,2,3,0,2,2,0,3
0123-F14,4.1.3.0,226-001-BARNES-F14,3,PS,75.53398058,2,0,2,0,2,1,0,0
0123-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,0,1,0,0,0,1,0,1
0123-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,0,1,0,0,0,1,0,2
0123-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,2,1,3,0,3,1,0,1
0123-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,1,0,2,1,2,0,0,2
0123-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,1,1,0,0,0,0,0,1
0123-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-143.1775701,2,0,3,0,3,0,0,0
0126-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0126-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,2
0126-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,2,3,1,2,3,0,2
0126-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,2,0,1,1,1,3,0,0
0126-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,1,1,0,3
0126-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,3
0126-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,0,1,1,1,1,1,0,0
0126-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
0126-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0,1,0,2,0,2,0,0,3
0126-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-43.26507302,1,0,1,0,1,0,0,1
0126-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,0,0,1,1,1,0,0,3
0126-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,0,0,3
0126-F14,4.1.3.0,226-001-BARNES-F14,1,PS,49.46255201,1,1,2,0,2,0,0,0
0126-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,1
0126-F14,5.1.2.0,226-001-BARNES-F14,1,PS,0,0,0,1,0,2,0,0,2
0126-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0,1,1,3,0,3,0,0,1
0126-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0,1,0,1,0,1,0,0,1
0126-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-173.9285714,2,0,2,0,2,0,0,0
0126-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,2
0126-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,0,1,0,1
0126-F14,6.1.3.0,226-001-BARNES-F14,1,PS,71.77570093,2,0,3,1,3,0,0,0
0131-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,1,1,0,3
0131-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,2,2,3,3,3,2,0,2
0131-F14,1.0.3.0,226-001-BARNES-F14,3,WE,0,2,1,0,2,1,2,0,2
0131-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-93.42105263,3,2,3,2,3,3,0,0
0131-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0,3,2,3,1,3,3,0,3
0131-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,3,1,0,3,0,3,0,3
0131-F14,2.1.3.0,226-001-BARNES-F14,5,PS,161.1521451,3,2,2,3,1,3,0,0
0131-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0,3,2,3,1,3,3,0,2
0131-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0,3,1,0,1,0,3,0,1
0131-F14,3.-1.3.0,226-001-BARNES-F14,5,WE,0,3,1,0,1,1,3,0,1
0131-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,-167.7310924,3,0,3,1,3,1,0,0
0131-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0,1,0,2,1,2,0,0,3
0131-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,1,1,0,2,0,0,0,3
0131-F14,4.1.3.0,226-001-BARNES-F14,5,PS,121.25,1,1,2,2,2,1,0,0
0131-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,1
0131-F14,5.1.2.0,226-001-BARNES-F14,5,PS,0,1,1,3,1,3,0,0,2
0131-F14,5.1.3.0,226-001-BARNES-F14,5,PS,-67.85287081,3,1,3,1,3,1,0,1
0131-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,1,1,2,1,2,0,0,2
0131-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,1,1,0,0,0,0,0,1
0131-F14,6.1.3.0,226-001-BARNES-F14,5,PS,118.3785717,1,0,2,0,2,0,0,0
0135-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,3
0135-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,3,1,1,1,1,3,0,2
0135-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,3,1,0,3,1,3,0,2
0135-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,3,0,1,3,2,3,0,0
0135-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0135-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,3,0,1,0,3
0135-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-75.57938965,1,0,3,3,3,0,0,0
0135-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,2
0135-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1,0,1,1,3,0,3
0135-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,0,3,1,3,1,0,1
0135-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,1,3,1,3,1,0,2
0135-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0,3,0,2,1,3,1,0,2
0135-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,-28.50678733,3,0,2,1,2,1,0,0
0135-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,2,0,0,3
0135-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,3,0,0,0,3
0135-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0,2,1,3,3,3,1,0,0
0135-F14,4.-1.3.0,226-001-BARNES-F14,1,PS,0,3,1,1,3,1,1,0,1
0135-F14,4.-1.3.1,226-001-BARNES-F14,1,PS,0,3,0,1,3,2,0,0,0
0135-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,69.01098901,3,0,1,3,2,0,0,0
0135-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,3,1,3,0,0,1
0135-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,0,0,0,2
0135-F14,5.1.3.0,226-001-BARNES-F14,1,PS,55.81681476,1,0,1,1,2,0,0,1
0135-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,1,1,0,2
0135-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0,1,0,2,0,2,0,0,1
0135-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-27.13857711,2,0,3,0,3,0,0,0
013a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,2,3,1,0,3
013a-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,2,1,1,0,2
013a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,2,3,2,3,3,0,2
013a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-43.42105263,3,2,3,2,2,3,0,0
013a-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,2,2,3,1,3,3,0,3
013a-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1,0,3,0,3,0,3
013a-F14,2.1.3.0,226-001-BARNES-F14,1,PS,111.1521451,2,0,1,3,1,2,0,0
013a-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,1,3,3,0,2
013a-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1,0,3,1,3,0,3
013a-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,1,2,3,2,2,0,1
013a-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,2,3,3,2,3,0,2
013a-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0,3,1,3,3,3,1,0,2
013a-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,-109.0497738,3,1,2,3,2,1,0,0
013a-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,2,0,0,3
013a-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,1,1,0,1,1,0,0,3
013a-F14,4.1.3.0,226-001-BARNES-F14,1,PS,80.42582418,2,1,3,1,3,1,0,0
013a-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,0,1,1,1,1,0,0,1
013a-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,2,1,0,0,2
013a-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-34.99231032,2,0,3,2,3,0,0,1
013a-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,1,1,1,0,2
013a-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0,1,0,2,1,2,0,0,1
013a-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,2,1,3,1,3,0,0,0
013a-F14,6.-1.2.0,226-001-BARNES-F14,1,PS,0,3,1,2,1,2,0,0,1
013a-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,3,2,2,1,1,1,0,1
013a-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0,3,2,2,1,2,1,0,0
013a-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0,3,0,1,1,2,1,0,0
013a-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,3,2,1,1,0,1,0,0
013a-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,3,1,2,1,2,1,0,1
013a-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,3,2,1,1,0,1,0,0
013a-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,3.452735032,3,1,3,1,3,1,0,1
013c-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,2,1,0,3
013c-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,0,1,0,0,0,1,0,2
013c-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,3,0,3,0,3,0,0,2
013c-F14,1.0.4.0,226-001-BARNES-F14,5,PS,40.78947368,3,0,1,0,1,0,0,0
013c-F14,2.1.1.0,226-001-BARNES-F14,5,PS,0,1,0,2,1,3,0,0,3
013c-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,1,1,0,1,0,0,0,3
013c-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-11.71384343,1,0,1,1,1,0,0,0
013c-F14,3.1.1.0,226-001-BARNES-F14,5,WE,0,0,1,0,0,1,1,0,2
013c-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,3
013c-F14,3.1.3.0,226-001-BARNES-F14,5,PS,23.54572897,0,0,1,1,2,0,0,1
013c-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,3
013c-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,0,1,0,3
013c-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-112.6213592,3,1,3,1,3,0,0,0
013c-F14,5.1.1.0,226-001-BARNES-F14,5,PS,0,0,0,1,1,2,0,0,1
013c-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0,0,1,0,1,1,0,0,2
013c-F14,5.1.3.0,226-001-BARNES-F14,5,PS,35.40669856,1,0,2,1,3,0,0,1
013c-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,1,0,3,1,3,0,0,2
013c-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,1,1,0,1,0,0,0,1
013c-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-21.38800698,2,1,3,1,3,1,1,0
0142-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,2,2,1,2,3,0,3
0142-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0,1,1,0,1,1,3,0,2
0142-F14,1.0.3.0,226-001-BARNES-F14,4,PS,0,1,2,1,1,1,2,0,2
0142-F14,1.0.4.0,226-001-BARNES-F14,6,PS,0,1,2,1,1,0,3,0,0
